Whse,ItemCode,ItemDescription,DisplayDescription,CommodityCode,CommodityClass,ItemCode,OHQty,AllocQty,AvailQty,WAC,ExtWAC,Loc1,Loc2,Loc3,Manufacturer,MfrPartNumber
01SHU,NT6X53CA-S02-RF,CARD CONVERTER LCME POWER,,NETWORK,PIC,|NT6X53CA-S02-RF,3,0,3,1,3,1,,,NORTEL,NT6X53CA
01SHU,NT6X50ABSCF,PIC DMS-100 SCM 100 DS1 INTERF,,NETWORK,PIC,|NT6X50ABSCF,1,0,1,1,1,1,,,NORTEL,NT6X50AB
01SHU,NT6X48AASA,PIC SCM-100 DS30A LCM INFC,,NETWORK,PIC,|NT6X48AASA,1,0,1,1,1,1,,,NORTEL,NT6X48AA
01SHU,NT6X45AE-S01-RF,PIC DMS-100 SCM-100 LGC/DTC P,,NETWORK,PIC,|NT6X45AE-S01-RF,1,0,1,1,1,1,,,NORTEL,NT6X45AE
01SHU,NT6X40FAS08,PIC DMS-100 XPM DS512 LINK CON,,NETWORK,PIC,|NT6X40FAS08,3,0,3,1,3,1,,,NORTEL,NT6X40FA
01SHU,NT6X05AA,PIC CARD LINE CONCENTRATING DR,,NETWORK,PIC,|NT6X05AA,14,0,14,1,14,1,,,NORTEL,NT6X05AA
01SHU,NT6M94AA,INTERFACE 56K (FOR REUSE),,NETWORK,PIC,|NT6M94AA,1,0,1,1,1,1,,,NORTHERN TEL,NT6M94AA
01SHU,NT6M84AA,DMS-100/DPP PWR/ALM/CM,,NETWORK,PIC,|NT6M84AA,1,0,1,1,1,1,,,NORTEL,NT6M84AA
01SHU,NT6M72AE-RF,CARD BMC-II DK CSOV CD,,NETWORK,PIC,|NT6M72AE-RF,1,0,1,1,1,1,,,NORTEL,NT6M72AE
01SHU,NT6M70AB-S01-RF,PIC DMS-100 DA STRM INTERFACE,,NETWORK,PIC,|NT6M70AB-S01-RF,2,0,2,1,2,1,,,NORTEL,NT6M70AB
01SHU,NT6M66CAS2,PIC SCSI INTERFACE PCA,,NETWORK,PIC,|NT6M66CAS2,2,0,2,1,2,1,,,NORTEL,NT6M66CA
01SHU,NT6M66ALS04,PIC BMC-II 30-130MB DK INT,,NETWORK,PIC,|NT6M66ALS04,1,0,1,1,1,1,,,NORTEL,NT6M66AL
01SHU,NT6M65AG-RF,PIC BMC-II ERROR CONTROL CARD,,NETWORK,PIC,|NT6M65AG-RF,1,0,1,1,1,1,,,NORTEL,NT6M65AG
01SHU,NT6M63FL,EPROM CIRCUIT PK FOR BMC E/W (,,NETWORK,PIC,|NT6M63FL,1,0,1,1,1,1,,,NORTHERN TEL,NT6M63FL
01SHU,NT6M62BA-RF,PWC CPU DIRECT MEMORY ACCESS F,,NETWORK,PIC,|NT6M62BA-RF,2,0,2,1,2,1,,,NORTEL,NT6M62BA
01SHU,NT6M60BA-RF,CARD BMCII QUAD SER I/O CD,,NETWORK,PIC,|NT6M60BA-RF,2,0,2,1,2,1,,,NORTEL,NT6M60BA
01SHU,NT6M60AA,DMS-100/DPP QUAD SI/O,,NETWORK,PIC,|NT6M60AA,1,0,1,1,1,1,,,NORTEL,NT6M60AA
01SHU,NT6H82FB,PIC FMT-150 SM OPT INTFC (NO-R,,NETWORK,PIC,|NT6H82FB,1,0,1,1,1,1,,,NORTHERN TEL,NT6H82FB
01SHU,NT6H71BA-RF,CARD DMT-300 DS1 TRMT/RCV,,NETWORK,PIC,|NT6H71BA-RF,2,0,2,1,2,1,,,NORTEL,NT6H71BA
01SHU,90-0653-03-03-H,CARD 3600 DS-3 INTFC,,NETWORK,PIC,|90-0653-03-03-H,1,0,1,1,1,1,,,ALCATEL-LUCENT NORTH AMERICA,90-0653-03-03-H
01SHU,NT6H71AA,PIC DS-1 TX/RX UNIT,,NETWORK,PIC,|NT6H71AA,1,0,1,1,1,1,,,NORTHERN TEL,NT6H71AA
01SHU,NT6H66AB-RF,CARD DMT 300 DS3 LBO/SW,,NETWORK,PIC,|NT6H66AB-RF,1,0,1,1,1,1,,,NORTEL,NT6H66AB
01SHU,NT6H63AA,CARD DS-1 LBO F/DIG-FIB (NO-RP,,NETWORK,PIC,|NT6H63AA,2,0,2,1,2,1,,,NORTEL,NT6H63AA
01SHU,NT5X30AA,CARD COMMUNICATION TRUNK DMS-1,,NETWORK,PIC,|NT5X30AA,3,0,3,1,3,1,,,NORTEL,NT5X30AA
01SHU,NT5E22EB-RF,CARD TERM MTCE CONT FD-565 MFD,,NETWORK,PIC,|NT5E22EB-RF,1,0,1,1,1,1,,,NORTEL,NT5E22EB
01SHU,NT5E14CA,CARD SYNC/DESYNC MOD W/MONITOR,,NETWORK,PIC,|NT5E14CA,2,0,2,1,2,1,,,NORTEL,NT5E14CA
01SHU,NT5C06CD-S19-RF,CARD RECTIFIER 15A 110V MODULA,,NETWORK,PIC,|NT5C06CD-S19-RF,3,0,3,1,3,1,,,NORTEL,NT5C06CD
01SHU,NT5A23AA-RF,CARD DNX100 PWR CONVR,,NETWORK,PIC,|NT5A23AA-RF,2,0,2,1,2,1,,,NORTEL,NT5A23AA
01SHU,NT4T24AD-RF,CARD PACK CIRCUIT SPAN INTERFA,,NETWORK,PIC,|NT4T24AD-RF,3,0,3,1,3,1,,,NORTEL,NT4T24AD
01SHU,NT4T20AA-SP-RF,CARD DMS-10 LAN APPL CONTROLLE,,NETWORK,PIC,|NT4T20AA-SP-RF,1,0,1,1,1,1,,,NORTEL,NT4T20AA
01SHU,NT4T18ABSN,PIC DMS-10 LAN SHELF CONTROLLE,,NETWORK,PIC,|NT4T18ABSN,1,0,1,1,1,1,,,NORTEL,NT4T18AB
01SHU,900-16221-01-RF,CARD LINE STANDARD,,NETWORK,PIC,|900-16221-01-RF,1,0,1,1,1,1,,,LINK AMERICA,900-16221-01
01SHU,NT4T17AA-SA-RF,CARD DMS-10 LCI PADDLE BOARD,,NETWORK,PIC,|NT4T17AA-SA-RF,1,0,1,1,1,1,,,NORTEL,NT4T17AA
01SHU,NT4T16AB-SH-RF,CARD DMS-10 LAN/CPU INTERFACE,,NETWORK,PIC,|NT4T16AB-SH-RF,1,0,1,1,1,1,,,NORTEL,NT4T16AB
01SHU,NT4T06AASA,PIC DMS-10 NETWORK PCP,,NETWORK,PIC,|NT4T06AASA,1,0,1,1,1,1,,,NORTEL,NT4T06AA
01SHU,NT4S99AA-S02-RF,CARD DE-4 PWR CONVR,,NETWORK,PIC,|NT4S99AA-S02-RF,4,0,4,1,4,1,,,NORTEL,NT4S99AA
01SHU,NT4S20AA-S08-RF,CARD DE-4E STRU XMT/RCV UNIT,,NETWORK,PIC,|NT4S20AA-S08-RF,2,0,2,1,2,1,,,NORTEL,NT4S20AA
01SHU,NT4K69AA,CARD LINE OMEGA 4W,,NETWORK,PIC,|NT4K69AA,6,0,6,1,6,1,,,NORTEL,NT4K69AA
01SHU,NT4K67ACS24-RF,CARD S/DMS ACC 2W STA INTFC,,NETWORK,PIC,|NT4K67ACS24-RF,2,0,2,1,2,1,,,NORTEL,NT4K67AC
01SHU,NT4K67ABS17,PIC LINE OMEGA 2W STATION,,NETWORK,PIC,|NT4K67ABS17,1,0,1,1,1,1,,,NORTEL,NT4K67AB
01SHU,NT4K64AA,CARD ALARM RELAY FOR AN RT CAB,,NETWORK,PIC,|NT4K64AA,1,0,1,1,1,1,,,NORTHERN TEL,NT4K64AA
01SHU,NT4K63AA-S03-RF,CARD S/DMS ACC ALARM RELAY PWR,,NETWORK,PIC,|NT4K63AA-S03-RF,5,0,5,1,5,1,,,NORTEL,NT4K63AA
01SHU,NT4K60BA-RF,CARD S/DMS ACC DS3 PROTN SW,,NETWORK,PIC,|NT4K60BA-RF,6,0,6,1,6,1,,,NORTEL,NT4K60BA
01SHU,NT4K58MAS04,PIC S/DMS ACC POWER TERMINATIO,,NETWORK,PIC,|NT4K58MAS04,1,0,1,1,1,1,,,NORTEL,NT4K58MA
01SHU,NT4K58MAS01,PIC S/DMS ACC PWR TERM CD,,NETWORK,PIC,|NT4K58MAS01,6,0,6,1,6,1,,,NORTHERN TEL,NT4K58MA
01SHU,NT4K53AB,CARD OC-12 MAINT INTERF,,NETWORK,PIC,|NT4K53AB,4,0,4,1,4,1,,,NORTEL,NT4K53AB
01SHU,NT4K52BCS55,PIC CARD OC-12 APPL PROCESSOR,,NETWORK,PIC,|NT4K52BCS55,1,0,1,1,1,1,,,NORTHERN TEL,NT4K52BCS55
01SHU,NT4K50BAS51,PIC S/DMS ACC PROCESSOR,,NETWORK,CARD,|NT4K50BAS51,4,0,4,1,4,1,,,NORTEL,NT4K52BC
01SHU,NT4K50BA-RF,CARD S/DMS ACC LEFT EXT CD,,NETWORK,PIC,|NT4K50BA-RF,2,0,2,1,2,1,,,NORTEL,NT4K50BA
01SHU,NT4K33AAS05,PIC S/DMS ACC DS-1 OUTPUT,,NETWORK,PIC,|NT4K33AAS05,5,0,5,1,5,1,,,NORTEL,NT4K33AA
01SHU,900-23103-01-RF,CARD 914 SPECIAL SERVICE LINE,,NETWORK,PIC,|900-23103-01-RF,7,0,7,1,7,1,,,LINK AMERICA,900-23103-01
01SHU,NT4K33AA-RF,CARD S/DMS ACC DS-1 OUTPUT,,NETWORK,PIC,|NT4K33AA-RF,8,0,8,1,8,1,,,NORTEL,NT4K33AA
01SHU,NT4K32AAS04,PIC DS-1 INPUT CARD,,NETWORK,PIC,|NT4K32AAS04,5,0,5,1,5,1,,,NORTEL,NT4K32AA
01SHU,NT4K32AA-RF,CARD DS-1 INPUT,,NETWORK,PIC,|NT4K32AA-RF,7,0,7,1,7,1,,,NORTEL,NT4K32AA
01SHU,NT4K31AA-RF,CARD S/DMS ACC PROTECTION BUS,,NETWORK,PIC,|NT4K31AA-RF,8,0,8,1,8,1,,,NORTEL,NT4K31AA
01SHU,NT4K30AA-RF,CARD ADM BNC I/O,,NETWORK,PIC,|NT4K30AA-RF,9,0,9,1,9,1,,,NORTEL,NT4K30AA
01SHU,900-23104-02-RF,CARD PREPAY COIN LINE CARD,,NETWORK,PIC,|900-23104-02-RF,1,0,1,1,1,1,,,LINK AMERICA,900-23104-02
01SHU,NT4K17BAS12,PIC S/DMS ACC COOLING MOD,,NETWORK,PIC,|NT4K17BAS12,1,0,1,1,1,1,,,NORTEL,NT4K17BA
01SHU,NT4A16CA-S01-RF,CARD DMS-1U DIGITAL SUBSCRIBER,,NETWORK,PIC,|NT4A16CA-S01-RF,3,0,3,1,3,1,,,NORTEL,NT4A16CA
01SHU,NT3X83AA-S21-RF,CARD DMS-100 OAU ALARM TRNS,,NETWORK,PIC,|NT3X83AA-S21-RF,3,0,3,1,3,1,,,NORTEL,NT3X83AA
01SHU,NT3X09BAS14,PIC DMS-100 8X8 MATX,,NETWORK,PIC,|NT3X09BAS14,6,0,6,1,6,1,,,NORTEL,NT3X09BA
01SHU,NT3T98AA-RF,MODULE DMS10 SYS PROCESSOR,,NETWORK,PIC,|NT3T98AA-RF,1,0,1,1,1,1,,,NORTEL,NT3T98AA
01SHU,NT3T84AA,PIC DMS10 SYS PROCR BD,,NETWORK,PIC,|NT3T84AA,1,0,1,1,1,1,,,NORTEL,NT3T84AA
01SHU,NT3T71ABSE-RF,PIC DMS-10 MAINTENANCE INFC,,NETWORK,PIC,|NT3T71ABSE-RF,2,0,2,1,2,1,,,NORTEL,NT3T71AB
01SHU,NT3T70BD-S01-RF,CARD DMS-10 SYS BUS CONTROLLER,,NETWORK,PIC,|NT3T70BD-S01-RF,1,0,1,1,1,1,,,NORTEL,NT3T70BD
01SHU,NT3T45DB-SA-RF,CARD DMS-10 CPU BUS TERM,,NETWORK,PIC,|NT3T45DB-SA-RF,1,0,1,1,1,1,,,NORTEL,NT3T45DB
01SHU,NT3T19AE-S01-RF,CARD DMS10 5/12V PWR CONVR,,NETWORK,PIC,|NT3T19AE-S01-RF,1,0,1,1,1,1,,,NORTEL,NT3T19AE
01SHU,NT3T10AC-SC-RF,PIC DMS-10 MAGNETIC TAPE CONTR,,NETWORK,PIC,|NT3T10AC-SC-RF,2,0,2,1,2,1,,,NORTEL,NT3T10AC
01SHU,NT3A68AA-RF,CARD DMS-1U DS-1 INTERFACE,,NETWORK,PIC,|NT3A68AA-RF,2,0,2,1,2,1,,,NORTEL,NT3A68AA
01SHU,NT3A67FHS02,PIC DMS-1U SFTWR CONT (S1-S2),,NETWORK,PIC,|NT3A67FHS02,3,0,3,1,3,1,,,NORTEL,NT3A67FH
01SHU,NT3A66FH-S01-RF,CARD DMS1U SFTWR CONT,,NETWORK,PIC,|NT3A66FH-S01-RF,2,0,2,1,2,1,,,NORTEL,NT3A66FH
01SHU,NT3A64AB,CONTROLLER ALARM SURVEILLANCE,,NETWORK,PIC,|NT3A64AB,6,0,6,1,6,1,,,NORTEL,NT3A64AB
01SHU,NT3A54ACS04-RF,CARD DMS-1U OFF REPEATER/N-POW,,NETWORK,PIC,|NT3A54ACS04-RF,2,0,2,1,2,1,,,NORTEL,NT3A54AC
01SHU,NT3A54AA-S05-RF,CARD DMS-1U OFF REPEATER,,NETWORK,PIC,|NT3A54AA-S05-RF,7,0,7,1,7,1,,,NORTEL,NT3A54AA
01SHU,NT3A53AA,UNIT ORDER WIRE/FAULT LOC (CT/,,NETWORK,PIC,|NT3A53AA,6,0,6,1,6,1,,,NORTHERN TEL,NT3A53AA
01SHU,NT3A52AC-RF,CARD REPEATER FOR DMS-1 URBAN,PRS REQUEST:  207968,NETWORK,PIC,|NT3A52AC-RF,7,0,7,1,7,1,,,NORTEL,NT3A52AC
01SHU,NT3A52AB-S02-RF,PIC DMS-1U OFC REPEATER/PWRG,,NETWORK,PIC,|NT3A52AB-S02-RF,1,0,1,1,1,1,,,NORTEL,NT3A52AB
01SHU,NT3A52AA,PIC CARD REPEATER MFD,,NETWORK,PIC,|NT3A52AA,6,0,6,1,6,1,,,NORTEL,NT3A52AA
01SHU,NT3A46ABS04,PIC DMS-1U FUSE/ALARM,,NETWORK,PIC,|NT3A46ABS04,3,0,3,1,3,1,,,NORTEL,NT3A46AB
01SHU,NT3A44AA-S06-RF,CARD DMS-1U MET TEST ACC,,NETWORK,PIC,|NT3A44AA-S06-RF,5,0,5,1,5,1,,,NORTEL,NT3A44AA
01SHU,NT3A42AC,PIC DMS-1U TIMING,,NETWORK,PIC,|NT3A42AC,3,0,3,1,3,1,,,NORTEL,NT3A42AC
01SHU,NT3A42AB-RF,CARD TIMING DMS-1U,,NETWORK,PIC,|NT3A42AB-RF,1,0,1,1,1,1,,,NORTEL,NT3A42AB
01SHU,NT3A42AA-RF,CARD DMS-1U TIMING,,NETWORK,PIC,|NT3A42AA-RF,1,0,1,1,1,1,,,NORTEL,NT3A42AA
01SHU,NT3A41AD,CARD DMS-1U DYN CONT INTFC,,NETWORK,PIC,|NT3A41AD,2,0,2,1,2,1,,,NORTEL,NT3A41AD
01SHU,NT3A40AA-S07-RF,CARD DMS-1U TLK BATTERY FLT,,NETWORK,PIC,|NT3A40AA-S07-RF,1,0,1,1,1,1,,,NORTEL,NT3A40AA
01SHU,NT3A38ABS8,PIC DMS-1U PWR CONVR (REL 8 RE,,NETWORK,PIC,|NT3A38ABS8,2,0,2,1,2,1,,,NORTHERN TEL,NT3A38AB
01SHU,900-24171-02-RF,CARD RT COIN POWER SUPPLY UNIT,,NETWORK,PIC,|900-24171-02-RF,5,0,5,1,5,1,,,LINK AMERICA,900-24171-02
01SHU,NT3A37AA,CARD DMS-1U CONTROL EXTN,,NETWORK,PIC,|NT3A37AA,10,0,10,1,10,1,,,NORTEL,NT3A37AA
01SHU,900-24359-01-RF,CARD SMHKMSS45 LOW SP SWITCH U,,NETWORK,PIC,|900-24359-01-RF,1,0,1,1,1,1,,,LINK AMERICA,900-24359-01
01SHU,NT3A35AC-RF,CARD UNIT SUPERVISORY DMS-1U,,NETWORK,PIC,|NT3A35AC-RF,2,0,2,1,2,1,,,NORTEL,NT3A35AC
01SHU,NT3A35AA,CARD DMS-1U SUPERVISORY,,NETWORK,PIC,|NT3A35AA,6,0,6,1,6,1,,,NORTEL,NT3A35AA
01SHU,NT3A33AD,PIC DMS-1U TIME SW,,NETWORK,PIC,|NT3A33AD,3,0,3,1,3,1,,,NORTHERN TEL,NT3A33AD
01SHU,NT3A33AB-RF,SWITCH TIME CT & RT DMS-1,,NETWORK,PIC,|NT3A33AB-RF,24,0,24,1,24,1,,,NORTEL,NT3A33AB
01SHU,NT3A31AB-S15-RF,CARD DMS-1U CNTRL PROCESS,,NETWORK,PIC,|NT3A31AB-S15-RF,7,0,7,1,7,1,,,NORTEL,NT3A31AB
01SHU,NT3A27AC,PIC DMS-1U LINE CARD/COIN/RT,,NETWORK,PIC,|NT3A27AC,5,0,5,1,5,1,,,NORTHERN TEL,NT3A27AC
01SHU,NT3A27ABS0-RF,CARD DMS-1U LN CD/COIN/RT,,NETWORK,PIC,|NT3A27ABS0-RF,3,0,3,1,3,1,,,NORTEL,NT3A27AB
01SHU,NT3A13AD,CARD LINE (CO) 4W/2W DMS1-U,,NETWORK,PIC,|NT3A13AD,5,0,5,1,5,1,,,NORTHERN TEL,NT3A13AD
01SHU,NT3A13AC-S01-RF,CARD DMS1U LN CD/OFF/SS,,NETWORK,PIC,|NT3A13AC-S01-RF,3,0,3,1,3,1,,,NORTEL,NT3A13AC
01SHU,NT3A12AC,CARD LINE (RT) STATION/FXBS 2W,,NETWORK,PIC,|NT3A12AC,7,0,7,1,7,1,,,NORTEL,NT3A12AC
01SHU,NT3A12AB-S08-RF,CARD DMS-1U LN CD/STA/SS,,NETWORK,PIC,|NT3A12AB-S08-RF,5,0,5,1,5,1,,,NORTEL,NT3A12AB
01SHU,NT3A11AB-RF,CARD DMS1U LN CD CARR/SS,,NETWORK,PIC,|NT3A11AB-RF,3,0,3,1,3,1,,,NORTEL,NT3A11AB
01SHU,NT3A10HBS01-RF,CARD DMS1U LN CD/MTU,,NETWORK,PIC,|NT3A10HBS01-RF,14,0,14,1,14,1,,,NORTEL,NT3A10HB
01SHU,NT3A10HA,PIC CARD LINE DMS-1U MFD,,NETWORK,PIC,|NT3A10HA,14,0,14,1,14,1,,,NORTEL,NT3A10HA
01SHU,NT3A10DD-S01-RF,CARD LINE MTU CERAMIC F/DMS-1,,NETWORK,PIC,|NT3A10DD-S01-RF,3,0,3,1,3,1,,,NORTEL,NT3A10DD
01SHU,NT3A10DB-RF,CARD LINE (RT) MTU/POTS-4,,NETWORK,PIC,|NT3A10DB-RF,10,0,10,1,10,1,,,NORTEL,NT3A10DB
01SHU,NT3A10BB-RF,CARD DMS 1U LN CD POTS RT,,NETWORK,PIC,|NT3A10BB-RF,5,0,5,1,5,1,,,NORTEL,NT3A10BB
01SHU,NT3A10AB-RF,CARD DMS 1U LN CD POTS RT,,NETWORK,PIC,|NT3A10AB-RF,12,0,12,1,12,1,,,NORTEL,NT3A10AB
01SHU,NT3A10AA-S03-RF,CARD DMS 1U LN CD POTS RT,,NETWORK,PIC,|NT3A10AA-S03-RF,3,0,3,1,3,1,,,NORTEL,NT3A10AA
01SHU,NT3A09CAS05-RF,CARD DMS-1U LN CD/POTS,,NETWORK,PIC,|NT3A09CAS05-RF,6,0,6,1,6,1,,,NORTEL,NT3A09CA
01SHU,NT3A09CAS04,CARD DMS-1U LINE/POTS,,NETWORK,PIC,|NT3A09CAS04,10,0,10,1,10,1,,,NORTEL,NT3A09CA
01SHU,NT3A09BA-S01-RF,CARD DMS-1U LN CD/POTS,,NETWORK,PIC,|NT3A09BA-S01-RF,9,0,9,1,9,1,,,NORTEL,NT3A09BA
01SHU,NT3A09AC-S02-RF,CARD DMS-1U LN CD/POTS,,NETWORK,PIC,|NT3A09AC-S02-RF,11,0,11,1,11,1,,,NORTEL,NT3A09AC
01SHU,NT3A07BA-RF,CARD CARRIER LINE (RT)CLASS/FD,,NETWORK,PIC,|NT3A07BA-RF,7,0,7,1,7,1,,,NORTEL,NT3A07BA
01SHU,NT3A07AB-RF,CARD CARRIER LINE (RT) TPA/FSR,,NETWORK,PIC,|NT3A07AB-RF,2,0,2,1,2,1,,,NORTEL,NT3A07AB
01SHU,NT3A07AAS06-RF,CARD DMS-1U LN CD CARR/FSR,,NETWORK,PIC,|NT3A07AAS06-RF,18,0,18,1,18,1,,,NORTEL,NT3A07AA
01SHU,NT3A06BD-RF,CARD CARRIER LINE CT/RT EPOTS1,,NETWORK,PIC,|NT3A06BD-RF,8,0,8,1,8,1,,,NORTEL,NT3A06BD
01SHU,NT2X90AD-RF,CARD PIC INC/OGT TEST TRUNK CP,,NETWORK,PIC,|NT2X90AD-RF,2,0,2,1,2,1,,,NORTEL,NT2X90AD
01SHU,900-24604-01-RF,CARD SMHK MSL45 LFT MAINT PROC,,NETWORK,PIC,|900-24604-01-RF,3,0,3,1,3,1,,,LINK AMERICA,900-24604-01
01SHU,900-25004-13,PIC RPTR TERM EW/AMI/B8ZS MFD,,NETWORK,PIC,|900-25004-13,16,0,16,1,16,1,,,SIEMENS,900-25004-13
01SHU,NT2X48AB-S10-RF,CARD DMS-100 DIGL 4-CH RCVR,,NETWORK,PIC,|NT2X48AB-S10-RF,3,0,3,1,3,1,,,NORTEL,NT2X48AB
01SHU,NT2X11AA-RF,CARD DMS-100 LN TST DIGL CD,,NETWORK,PIC,|NT2X11AA-RF,2,0,2,1,2,1,,,NORTEL,NT2X11AA
01SHU,NT2X10BB-S01-RF,CARD DMS-100 MULT LINE TEST,,NETWORK,PIC,|NT2X10BB-S01-RF,2,0,2,1,2,1,,,NORTEL,NT2X10BB
01SHU,NT2X10AB,CARD DMS-100 LINE TEST ANALOG,,NETWORK,PIC,|NT2X10AB,1,0,1,1,1,1,,,NORTEL,NT2X10AB
01SHU,NT2T85ABSA,PIC DMS-10 DIGITAL RECORDER AN,,NETWORK,PIC,|NT2T85ABSA,5,0,5,1,5,1,,,NORTEL,NT2T85AB
01SHU,NT2T85AA,PIC C/F 311767 DIGL ANNOUNCE P,,NETWORK,PIC,|NT2T85AA,3,0,3,1,3,1,,,NEC AMERICA,NT2T85AA
01SHU,NT2T44BC,CARD PWC DMS-10 LINE 0DB,,NETWORK,PIC,|NT2T44BC,2,0,2,1,2,1,,,GENBAND,NT2T44BC
01SHU,NT2T32AE-RF,CARD CARRIER INTERFACE PCP DMS,,NETWORK,PIC,|NT2T32AE-RF,3,0,3,1,3,1,,,NORTEL,NT2T32AE
01SHU,NT2T31AA-RF,CARD SIGNALLING CONVERTER PCP,,NETWORK,PIC,|NT2T31AA-RF,3,0,3,1,3,1,,,NORTEL,NT2T31AA
01SHU,NT2T30AA-RF,MODULE DMS-10 NET INTERFACE,,NETWORK,PIC,|NT2T30AA-RF,2,0,2,1,2,1,,,NORTEL,NT2T30AA
01SHU,NT2T14AA-RF,MODULE PERIPHERAL MNTC ACCESS,,NETWORK,PIC,|NT2T14AA-RF,2,0,2,1,2,1,,,NORTEL,NT2T14AA
01SHU,NT2T11BB-SF-RF,CARD DMS10 DGTN RCVR,,NETWORK,PIC,|NT2T11BB-SF-RF,2,0,2,1,2,1,,,NORTEL,NT2T11BB
01SHU,NT2T10BBSB-SE-RF,PIC DMS10 MF RCVR,,NETWORK,PIC,|NT2T10BBSB-SE-RF,2,0,2,1,2,1,,,NORTEL,NT2T10BB
01SHU,NT2T05BB-RF,CARD DMS-10 8-PARTY LINE PACK,,NETWORK,PIC,|NT2T05BB-RF,5,0,5,1,5,1,,,NORTEL,NT2T05BB
01SHU,NT2T05AD-RF,CARD DMS-10 8-PARTY LINE PACK,,NETWORK,PIC,|NT2T05AD-RF,9,0,9,1,9,1,,,NORTEL,NT2T05AD
01SHU,NT2T05AB-RF,CARD PCP LINE 8-PARTY,,NETWORK,PIC,|NT2T05AB-RF,7,0,7,1,7,1,,,NORTEL,NT2T05AB
01SHU,NT2T05AA-RF,CARD DMS-10 8-PARTY LINE PACK,,NETWORK,PIC,|NT2T05AA-RF,1,0,1,1,1,1,,,NORTEL,NT2T05AA
01SHU,NT2T03BB-SH-RF,CARD DMS-10 MISC LINE,,NETWORK,PIC,|NT2T03BB-SH-RF,2,0,2,1,2,1,,,NORTEL,NT2T03BB
01SHU,NT2T00BB,CARD SINGLE-PARTY LINE PACK,,NETWORK,PIC,|NT2T00BB,6,0,6,1,6,1,,,NORTEL,NT2T00BB
01SHU,NT2T00AD,PIC SPL PCP,,NETWORK,PIC,|NT2T00AD,1,0,1,1,1,1,,,NORTHERN TEL,NT2T00AD
01SHU,NT2H35GA,DV-45B MCU W/BTSC SUPP,,NETWORK,PIC,|NT2H35GA,1,0,1,1,1,1,,,NORTEL,NT2H35GA
01SHU,NT2H04ABS01,PIC DV45B VIDEO DECODER,,NETWORK,PIC,|NT2H04ABS01,1,0,1,1,1,1,,,NORTEL,NT2H04AB
01SHU,NT2H03CB,CARD DV45B CODER BOARD,,NETWORK,PIC,|NT2H03CB,2,0,2,1,2,1,,,NORTEL,NT2H03CB
01SHU,NT1X89BB-RF,CARD ENHANCED MULTIPROTOCALCNT,,NETWORK,PIC,|NT1X89BB-RF,2,0,2,1,2,1,,,NORTEL,NT1X89BB
01SHU,NT1X78AA-S41-RF,CARD DMS-100 POWER CONVERTER,,NETWORK,PIC,|NT1X78AA-S41-RF,1,0,1,1,1,1,,,NORTEL,NT1X78AA
01SHU,NT1X55AB-S10-RF,CONTROLLER DISK DRIVE DMS-100,,NETWORK,PIC,|NT1X55AB-S10-RF,3,0,3,1,3,1,,,NORTEL,NT1X55AB
01SHU,NT1X00AB-S02-RF,CARD DMS-100 102 TEST TRUNK,,NETWORK,PIC,|NT1X00AB-S02-RF,1,0,1,1,1,1,,,NORTEL,NT1X00AB
01SHU,NT1P-230,ISDN NT1 PACK CKT,,NETWORK,PIC,|NT1P-230,3,0,3,1,3,1,,,ALCATEL-LUCENT NORTH AMERICA,NT1P-230
01SHU,NT1J0619,DFMS 7025/6 PWRSY ASBY,,NETWORK,PIC,|NT1J0619,1,0,1,1,1,1,,,NORTEL,NT1J0619
01SHU,NT1J03BW,DFMS 7025/6 3 PORT INT,,NETWORK,PIC,|NT1J03BW,2,0,2,1,2,1,,,NORTEL,NT1J03BW
01SHU,NT1J0212,DFMS 7025/7026 MDM,,NETWORK,PIC,|NT1J0212,1,0,1,1,1,1,,,NORTEL,NT1J0212
01SHU,NT1J02AD,DFMS 7025/6 SED T1,,NETWORK,PIC,|NT1J02AD,3,0,3,1,3,1,,,NORTEL,NT1J02AD
01SHU,NT1B-300V2-RF,CARD ISDN NET TERMINATION UNIT,,NETWORK,PIC,|NT1B-300V2-RF,1,0,1,1,1,1,,,ALCATEL-LUCENT NORTH AMERICA,NT1B-300V2
01SHU,NT0X91AA-S09-RF,CARD DMS-100 CONVR DR/ALM,,NETWORK,PIC,|NT0X91AA-S09-RF,2,0,2,1,2,1,,,NORTEL,NT0X91AA
01SHU,NT0X50AC-RF,FACE PLATE FILLER,,NETWORK,PIC,|NT0X50AC-RF,3,0,3,1,3,1,,,NORTEL,NT0X50AC
01SHU,NT0X50AA-RF,KIT FILLER FACE PLATE PROCESSO,,NETWORK,PIC,|NT0X50AA-RF,5,0,5,1,5,1,,,NORTEL,NT0X50AA
01SHU,NT0X36AB,CARD CP POWER CONTROL CONVERTE,,NETWORK,PIC,|NT0X36AB,1,0,1,1,1,1,,,NORTEL,NT0X36AB
01SHU,9002310102,PIC UNIT SPAN ALARM & T,,NETWORK,PIC,|9002310102,3,0,3,1,3,1,,,LINK AMERICA,900-23101-02
01SHU,NT0H55AAE5S03-RF,PIC OM5200 MP ETHERNET LIU,,NETWORK,PIC,|NT0H55AAE5S03-RF,3,0,3,1,3,1,,,NORTEL,NT0H55AAE5
